Position	iRESk_prop_ind1	iRESk_prop_ind2	iRESk_prop_ind3	iRESk_prop_ind4	iRESk_prop_ind5	
178128.000000	-1	-1	-1	-1	-1	
178366.000000	-1	-1	-1	-1	-1	
178730.000000	-1	-1	-1	-1	-1	
178817.000000	-1	-1	-1	-1	-1	
178973.000000	-1	-1	-1	-1	-1	
179038.000000	-1	-1	-1	-1	-1	
179127.000000	-1	-1	-1	-1	-1	
179144.000000	-1	-1	-1	-1	-1	
179260.000000	-1	-1	-1	-1	-1	
179313.000000	-1	-1	-1	-1	-1	
179361.000000	-1	-1	-1	-1	-1	
179416.000000	-1	-1	-1	-1	-1	
179505.000000	-1	-1	-1	-1	-1	
180993.000000	-1	-1	-1	-1	-1	
181137.000000	-1	-1	-1	-1	-1	
181229.000000	-1	-1	-1	-1	-1	
181308.000000	-1	-1	-1	-1	-1	
181483.000000	-1	-1	-1	-1	-1	
181493.000000	-1	-1	-1	-1	-1	
181553.000000	-1	-1	-1	-1	-1	
181671.000000	-1	-1	-1	-1	-1	
181719.000000	-1	-1	-1	-1	-1	
181778.000000	-1	-1	-1	-1	-1	
181833.000000	-1	-1	-1	-1	-1	
181864.000000	-1	-1	-1	-1	-1	
181901.000000	-1	-1	-1	-1	-1	
182072.000000	-1	-1	-1	-1	-1	
182199.000000	-1	-1	-1	-1	-1	
182261.000000	-1	-1	-1	-1	-1	
182373.000000	-1	-1	-1	-1	-1	
182415.000000	0.000000	0.000000	0.000000	0.138078	0.000000	
182600.000000	-1	-1	-1	-1	-1	
182705.000000	-1	-1	-1	-1	-1	
182735.000000	-1	-1	-1	-1	-1	
182761.000000	-1	-1	-1	-1	-1	
182796.000000	-1	-1	-1	-1	-1	
183036.000000	-1	-1	-1	-1	-1	
183039.000000	-1	-1	-1	-1	-1	
183050.000000	-1	-1	-1	-1	-1	
183106.000000	-1	-1	-1	-1	-1	
183235.000000	-1	-1	-1	-1	-1	
183252.000000	-1	-1	-1	-1	-1	
183343.000000	-1	-1	-1	-1	-1	
183491.000000	-1	-1	-1	-1	-1	
183502.000000	-1	-1	-1	-1	-1	
183516.000000	-1	-1	-1	-1	-1	
183533.000000	-1	-1	-1	-1	-1	
183696.000000	-1	-1	-1	-1	-1	
184322.000000	-1	-1	-1	-1	-1	
184979.000000	-1	-1	-1	-1	-1	
185335.000000	-1	-1	-1	-1	-1	
185344.000000	0.000000	0.010862	0.000000	0.000000	0.000000	
185379.000000	-1	-1	-1	-1	-1	
185406.000000	-1	-1	-1	-1	-1	
185424.000000	-1	-1	-1	-1	-1	
185588.000000	-1	-1	-1	-1	-1	
185658.000000	-1	-1	-1	-1	-1	
185661.000000	-1	-1	-1	-1	-1	
185696.000000	-1	-1	-1	-1	-1	
186127.000000	-1	-1	-1	-1	-1	
186129.000000	0.000000	0.003548	0.000000	0.000000	0.000000	
186145.000000	-1	-1	-1	-1	-1	
186202.000000	-1	-1	-1	-1	-1	
186377.000000	-1	-1	-1	-1	-1	
186400.000000	-1	-1	-1	-1	-1	
186767.000000	-1	-1	-1	-1	-1	
186772.000000	-1	-1	-1	-1	-1	
186781.000000	-1	-1	-1	-1	-1	
186826.000000	-1	-1	-1	-1	-1	
186912.000000	-1	-1	-1	-1	-1	
187000.000000	-1	-1	-1	-1	-1	
187017.000000	-1	-1	-1	-1	-1	
187023.000000	-1	-1	-1	-1	-1	
187042.000000	-1	-1	-1	-1	-1	
187243.000000	-1	-1	-1	-1	-1	
187438.000000	-1	-1	-1	-1	-1	
187439.000000	-1	-1	-1	-1	-1	
187468.000000	-1	-1	-1	-1	-1	
187569.000000	-1	-1	-1	-1	-1	
187574.000000	-1	-1	-1	-1	-1	
187725.000000	-1	-1	-1	-1	-1	
188054.000000	-1	-1	-1	-1	-1	
188109.000000	-1	-1	-1	-1	-1	
188135.000000	-1	-1	-1	-1	-1	
188176.000000	-1	-1	-1	-1	-1	
188392.000000	-1	-1	-1	-1	-1	
188451.000000	-1	-1	-1	-1	-1	
188501.000000	-1	-1	-1	-1	-1	
188564.000000	-1	-1	-1	-1	-1	
188715.000000	-1	-1	-1	-1	-1	
188716.000000	-1	-1	-1	-1	-1	
188777.000000	-1	-1	-1	-1	-1	
188974.000000	-1	-1	-1	-1	-1	
189598.000000	-1	-1	-1	-1	-1	
190240.000000	-1	-1	-1	-1	-1	
190250.000000	-1	-1	-1	-1	-1	
190587.000000	-1	-1	-1	-1	-1	
190595.000000	-1	-1	-1	-1	-1	
191445.000000	-1	-1	-1	-1	-1	
191654.000000	-1	-1	-1	-1	-1	
191841.000000	-1	-1	-1	-1	-1	
191885.000000	-1	-1	-1	-1	-1	
191979.000000	-1	-1	-1	-1	-1	
192271.000000	-1	-1	-1	-1	-1	
192571.000000	-1	-1	-1	-1	-1	
193921.000000	0.096313	0.000000	0.000000	0.000000	0.000000	
193924.000000	-1	-1	-1	-1	-1	
194236.000000	-1	-1	-1	-1	-1	
194334.000000	-1	-1	-1	-1	-1	
194415.000000	-1	-1	-1	-1	-1	
194486.000000	-1	-1	-1	-1	-1	
194494.000000	-1	-1	-1	-1	-1	
194786.000000	-1	-1	-1	-1	-1	
195051.000000	-1	-1	-1	-1	-1	
195133.000000	-1	-1	-1	-1	-1	
195136.000000	-1	-1	-1	-1	-1	
195185.000000	-1	-1	-1	-1	-1	
195295.000000	-1	-1	-1	-1	-1	
195408.000000	-1	-1	-1	-1	-1	
195777.000000	-1	-1	-1	-1	-1	
195800.000000	-1	-1	-1	-1	-1	
195917.000000	-1	-1	-1	-1	-1	
195952.000000	-1	-1	-1	-1	-1	
195966.000000	-1	-1	-1	-1	-1	
195968.000000	-1	-1	-1	-1	-1	
196048.000000	0.000000	0.000000	0.000000	0.029067	0.000000	
196072.000000	-1	-1	-1	-1	-1	
196228.000000	-1	-1	-1	-1	-1	
196254.000000	-1	-1	-1	-1	-1	
196255.000000	-1	-1	-1	-1	-1	
196265.000000	-1	-1	-1	-1	-1	
196379.000000	-1	-1	-1	-1	-1	
196492.000000	-1	-1	-1	-1	-1	
196516.000000	-1	-1	-1	-1	-1	
196533.000000	-1	-1	-1	-1	-1	
196728.000000	-1	-1	-1	-1	-1	
196777.000000	-1	-1	-1	-1	-1	
196847.000000	-1	-1	-1	-1	-1	
196929.000000	-1	-1	-1	-1	-1	
196974.000000	-1	-1	-1	-1	-1	
197087.000000	-1	-1	-1	-1	-1	
197110.000000	-1	-1	-1	-1	-1	
197191.000000	-1	-1	-1	-1	-1	
197238.000000	-1	-1	-1	-1	-1	
197293.000000	-1	-1	-1	-1	-1	
197308.000000	-1	-1	-1	-1	-1	
198030.000000	-1	-1	-1	-1	-1	
198042.000000	-1	-1	-1	-1	-1	
198297.000000	-1	-1	-1	-1	-1	
198315.000000	-1	-1	-1	-1	-1	
198406.000000	-1	-1	-1	-1	-1	
199232.000000	-1	-1	-1	-1	-1	
199239.000000	-1	-1	-1	-1	-1	
199271.000000	-1	-1	-1	-1	-1	
199344.000000	-1	-1	-1	-1	-1	
199345.000000	-1	-1	-1	-1	-1	
199360.000000	-1	-1	-1	-1	-1	
199363.000000	-1	-1	-1	-1	-1	
199420.000000	-1	-1	-1	-1	-1	
199474.000000	-1	-1	-1	-1	-1	
199629.000000	-1	-1	-1	-1	-1	
199639.000000	-1	-1	-1	-1	-1	
199683.000000	-1	-1	-1	-1	-1	
199712.000000	-1	-1	-1	-1	-1	
199836.000000	-1	-1	-1	-1	-1	
199841.000000	-1	-1	-1	-1	-1	
199855.000000	-1	-1	-1	-1	-1	
199970.000000	-1	-1	-1	-1	-1	
199972.000000	-1	-1	-1	-1	-1	
200025.000000	-1	-1	-1	-1	-1	
200033.000000	-1	-1	-1	-1	-1	
200034.000000	-1	-1	-1	-1	-1	
200061.000000	-1	-1	-1	-1	-1	
200095.000000	-1	-1	-1	-1	-1	
200220.000000	-1	-1	-1	-1	-1	
200241.000000	-1	-1	-1	-1	-1	
200295.000000	-1	-1	-1	-1	-1	
200307.000000	-1	-1	-1	-1	-1	
200400.000000	-1	-1	-1	-1	-1	
200502.000000	-1	-1	-1	-1	-1	
200615.000000	-1	-1	-1	-1	-1	
200698.000000	-1	-1	-1	-1	-1	
200781.000000	-1	-1	-1	-1	-1	
200935.000000	-1	-1	-1	-1	-1	
201093.000000	-1	-1	-1	-1	-1	
201111.000000	-1	-1	-1	-1	-1	
201113.000000	-1	-1	-1	-1	-1	
201132.000000	-1	-1	-1	-1	-1	
201183.000000	-1	-1	-1	-1	-1	
201218.000000	-1	-1	-1	-1	-1	
201242.000000	-1	-1	-1	-1	-1	
201252.000000	-1	-1	-1	-1	-1	
201253.000000	-1	-1	-1	-1	-1	
201375.000000	-1	-1	-1	-1	-1	
201494.000000	-1	-1	-1	-1	-1	
201781.000000	-1	-1	-1	-1	-1	
202183.000000	-1	-1	-1	-1	-1	
203192.000000	-1	-1	-1	-1	-1	
203193.000000	0.250000	0.000000	0.000000	0.250000	0.000000	
203251.000000	-1	-1	-1	-1	-1	
203264.000000	-1	-1	-1	-1	-1	
203277.000000	-1	-1	-1	-1	-1	
203428.000000	-1	-1	-1	-1	-1	
203550.000000	-1	-1	-1	-1	-1	
203597.000000	-1	-1	-1	-1	-1	
203611.000000	-1	-1	-1	-1	-1	
203613.000000	-1	-1	-1	-1	-1	
203686.000000	-1	-1	-1	-1	-1	
203966.000000	-1	-1	-1	-1	-1	
204345.000000	-1	-1	-1	-1	-1	
204350.000000	-1	-1	-1	-1	-1	
204380.000000	-1	-1	-1	-1	-1	
204623.000000	-1	-1	-1	-1	-1	
204637.000000	0.006000	0.000000	0.000000	0.000000	0.000000	
204641.000000	-1	-1	-1	-1	-1	
204751.000000	-1	-1	-1	-1	-1	
204762.000000	-1	-1	-1	-1	-1	
204899.000000	-1	-1	-1	-1	-1	
204902.000000	-1	-1	-1	-1	-1	
204967.000000	-1	-1	-1	-1	-1	
205239.000000	-1	-1	-1	-1	-1	
205429.000000	-1	-1	-1	-1	-1	
208201.000000	-1	-1	-1	-1	-1	
208344.000000	-1	-1	-1	-1	-1	
208491.000000	-1	-1	-1	-1	-1	
208494.000000	-1	-1	-1	-1	-1	
208839.000000	-1	-1	-1	-1	-1	
208857.000000	-1	-1	-1	-1	-1	
209411.000000	-1	-1	-1	-1	-1	
209582.000000	-1	-1	-1	-1	-1	
209687.000000	-1	-1	-1	-1	-1	
209711.000000	-1	-1	-1	-1	-1	
209891.000000	-1	-1	-1	-1	-1	
210184.000000	-1	-1	-1	-1	-1	
210245.000000	-1	-1	-1	-1	-1	
210563.000000	-1	-1	-1	-1	-1	
210639.000000	-1	-1	-1	-1	-1	
210886.000000	-1	-1	-1	-1	-1	
212849.000000	-1	-1	-1	-1	-1	
212860.000000	-1	-1	-1	-1	-1	
212959.000000	-1	-1	-1	-1	-1	
213021.000000	-1	-1	-1	-1	-1	
213242.000000	-1	-1	-1	-1	-1	
213252.000000	-1	-1	-1	-1	-1	
213588.000000	-1	-1	-1	-1	-1	
215058.000000	-1	-1	-1	-1	-1	
215152.000000	-1	-1	-1	-1	-1	
215280.000000	-1	-1	-1	-1	-1	
215315.000000	-1	-1	-1	-1	-1	
215718.000000	-1	-1	-1	-1	-1	
215849.000000	-1	-1	-1	-1	-1	
216094.000000	-1	-1	-1	-1	-1	
216517.000000	-1	-1	-1	-1	-1	
216717.000000	-1	-1	-1	-1	-1	
216837.000000	-1	-1	-1	-1	-1	
216863.000000	-1	-1	-1	-1	-1	
217392.000000	-1	-1	-1	-1	-1	
218200.000000	-1	-1	-1	-1	-1	
218431.000000	-1	-1	-1	-1	-1	
218532.000000	-1	-1	-1	-1	-1	
218566.000000	-1	-1	-1	-1	-1	
218693.000000	-1	-1	-1	-1	-1	
218781.000000	-1	-1	-1	-1	-1	
219035.000000	-1	-1	-1	-1	-1	
219107.000000	-1	-1	-1	-1	-1	
219171.000000	-1	-1	-1	-1	-1	
219228.000000	-1	-1	-1	-1	-1	
219362.000000	-1	-1	-1	-1	-1	
219364.000000	-1	-1	-1	-1	-1	
219382.000000	-1	-1	-1	-1	-1	
219494.000000	-1	-1	-1	-1	-1	
219649.000000	-1	-1	-1	-1	-1	
219684.000000	-1	-1	-1	-1	-1	
219893.000000	-1	-1	-1	-1	-1	
219948.000000	-1	-1	-1	-1	-1	
220444.000000	-1	-1	-1	-1	-1	
220643.000000	-1	-1	-1	-1	-1	
220700.000000	-1	-1	-1	-1	-1	
220759.000000	0.000000	0.000000	0.082677	0.000000	0.000000	
220889.000000	-1	-1	-1	-1	-1	
221242.000000	-1	-1	-1	-1	-1	
221244.000000	-1	-1	-1	-1	-1	
221254.000000	-1	-1	-1	-1	-1	
221425.000000	-1	-1	-1	-1	-1	
221849.000000	-1	-1	-1	-1	-1	
221854.000000	-1	-1	-1	-1	-1	
222394.000000	-1	-1	-1	-1	-1	
222560.000000	-1	-1	-1	-1	-1	
222809.000000	-1	-1	-1	-1	-1	
222855.000000	-1	-1	-1	-1	-1	
223106.000000	-1	-1	-1	-1	-1	
223329.000000	-1	-1	-1	-1	-1	
223528.000000	-1	-1	-1	-1	-1	
223777.000000	-1	-1	-1	-1	-1	
224036.000000	-1	-1	-1	-1	-1	
224623.000000	-1	-1	-1	-1	-1	
225051.000000	-1	-1	-1	-1	-1	
225523.000000	-1	-1	-1	-1	-1	
225651.000000	-1	-1	-1	-1	-1	
225697.000000	-1	-1	-1	-1	-1	
225701.000000	-1	-1	-1	-1	-1	
225754.000000	-1	-1	-1	-1	-1	
225946.000000	-1	-1	-1	-1	-1	
226052.000000	-1	-1	-1	-1	-1	
226243.000000	-1	-1	-1	-1	-1	
226505.000000	-1	-1	-1	-1	-1	
226562.000000	-1	-1	-1	-1	-1	
226565.000000	-1	-1	-1	-1	-1	
226800.000000	-1	-1	-1	-1	-1	
226931.000000	-1	-1	-1	-1	-1	
227307.000000	-1	-1	-1	-1	-1	
227319.000000	-1	-1	-1	-1	-1	
227507.000000	-1	-1	-1	-1	-1	
227537.000000	-1	-1	-1	-1	-1	
227538.000000	-1	-1	-1	-1	-1	
228075.000000	-1	-1	-1	-1	-1	
228081.000000	-1	-1	-1	-1	-1	
228157.000000	-1	-1	-1	-1	-1	
228270.000000	-1	-1	-1	-1	-1	
228332.000000	0.000000	0.000000	0.000000	0.028640	0.000000	
228462.000000	-1	-1	-1	-1	-1	
228549.000000	-1	-1	-1	-1	-1	
228889.000000	-1	-1	-1	-1	-1	
228976.000000	-1	-1	-1	-1	-1	
229085.000000	-1	-1	-1	-1	-1	
230567.000000	0.000000	0.000000	0.000000	0.236575	0.000000	
230671.000000	-1	-1	-1	-1	-1	
230727.000000	-1	-1	-1	-1	-1	
230843.000000	-1	-1	-1	-1	-1	
230867.000000	-1	-1	-1	-1	-1	
230982.000000	-1	-1	-1	-1	-1	
231050.000000	-1	-1	-1	-1	-1	
231860.000000	-1	-1	-1	-1	-1	
232114.000000	-1	-1	-1	-1	-1	
232139.000000	-1	-1	-1	-1	-1	
232154.000000	-1	-1	-1	-1	-1	
232978.000000	-1	-1	-1	-1	-1	
233024.000000	-1	-1	-1	-1	-1	
233126.000000	-1	-1	-1	-1	-1	
233176.000000	-1	-1	-1	-1	-1	
233518.000000	-1	-1	-1	-1	-1	
233839.000000	-1	-1	-1	-1	-1	
233983.000000	-1	-1	-1	-1	-1	
234253.000000	-1	-1	-1	-1	-1	
234268.000000	-1	-1	-1	-1	-1	
234450.000000	-1	-1	-1	-1	-1	
234854.000000	-1	-1	-1	-1	-1	
235121.000000	-1	-1	-1	-1	-1	
235148.000000	-1	-1	-1	-1	-1	
235155.000000	-1	-1	-1	-1	-1	
235435.000000	-1	-1	-1	-1	-1	
235625.000000	-1	-1	-1	-1	-1	
235641.000000	0.000000	0.000000	0.000000	0.233435	0.000000	
236201.000000	-1	-1	-1	-1	-1	
236286.000000	-1	-1	-1	-1	-1	
236423.000000	-1	-1	-1	-1	-1	
236787.000000	-1	-1	-1	-1	-1	
237027.000000	-1	-1	-1	-1	-1	
237060.000000	-1	-1	-1	-1	-1	
237428.000000	-1	-1	-1	-1	-1	
237830.000000	-1	-1	-1	-1	-1	
237921.000000	-1	-1	-1	-1	-1	
237958.000000	-1	-1	-1	-1	-1	
238445.000000	-1	-1	-1	-1	-1	
238620.000000	-1	-1	-1	-1	-1	
239321.000000	-1	-1	-1	-1	-1	
239398.000000	-1	-1	-1	-1	-1	
239563.000000	-1	-1	-1	-1	-1	
239657.000000	-1	-1	-1	-1	-1	
239706.000000	-1	-1	-1	-1	-1	
239953.000000	-1	-1	-1	-1	-1	
240232.000000	-1	-1	-1	-1	-1	
240452.000000	-1	-1	-1	-1	-1	
240626.000000	-1	-1	-1	-1	-1	
240815.000000	-1	-1	-1	-1	-1	
240839.000000	-1	-1	-1	-1	-1	
240958.000000	-1	-1	-1	-1	-1	
241116.000000	-1	-1	-1	-1	-1	
241164.000000	-1	-1	-1	-1	-1	
241221.000000	-1	-1	-1	-1	-1	
241235.000000	-1	-1	-1	-1	-1	
241472.000000	-1	-1	-1	-1	-1	
241534.000000	-1	-1	-1	-1	-1	
241639.000000	-1	-1	-1	-1	-1	
241848.000000	-1	-1	-1	-1	-1	
241907.000000	-1	-1	-1	-1	-1	
241908.000000	-1	-1	-1	-1	-1	
242299.000000	-1	-1	-1	-1	-1	
242368.000000	0.000000	0.000000	0.000000	0.040973	0.000000	
242732.000000	-1	-1	-1	-1	-1	
243135.000000	-1	-1	-1	-1	-1	
243147.000000	-1	-1	-1	-1	-1	
243290.000000	-1	-1	-1	-1	-1	
244010.000000	-1	-1	-1	-1	-1	
244103.000000	-1	-1	-1	-1	-1	
244362.000000	-1	-1	-1	-1	-1	
244519.000000	-1	-1	-1	-1	-1	
244710.000000	-1	-1	-1	-1	-1	
245557.000000	-1	-1	-1	-1	-1	
246126.000000	-1	-1	-1	-1	-1	
246646.000000	0.000000	0.000000	0.075982	0.000000	0.000000	
246724.000000	-1	-1	-1	-1	-1	
246726.000000	-1	-1	-1	-1	-1	
246756.000000	-1	-1	-1	-1	-1	
246782.000000	-1	-1	-1	-1	-1	
246787.000000	-1	-1	-1	-1	-1	
246818.000000	-1	-1	-1	-1	-1	
246864.000000	-1	-1	-1	-1	-1	
247432.000000	0.107922	0.000000	0.000000	0.000000	0.000000	
247492.000000	-1	-1	-1	-1	-1	
248069.000000	-1	-1	-1	-1	-1	
248196.000000	-1	-1	-1	-1	-1	
248464.000000	-1	-1	-1	-1	-1	
248543.000000	-1	-1	-1	-1	-1	
248690.000000	-1	-1	-1	-1	-1	
248693.000000	-1	-1	-1	-1	-1	
248853.000000	-1	-1	-1	-1	-1	
249155.000000	-1	-1	-1	-1	-1	
249200.000000	-1	-1	-1	-1	-1	
249323.000000	-1	-1	-1	-1	-1	
249401.000000	-1	-1	-1	-1	-1	
249431.000000	-1	-1	-1	-1	-1	
249750.000000	-1	-1	-1	-1	-1	
249956.000000	-1	-1	-1	-1	-1	
250316.000000	-1	-1	-1	-1	-1	
250697.000000	-1	-1	-1	-1	-1	
250708.000000	-1	-1	-1	-1	-1	
250820.000000	-1	-1	-1	-1	-1	
251035.000000	-1	-1	-1	-1	-1	
251074.000000	-1	-1	-1	-1	-1	
251383.000000	-1	-1	-1	-1	-1	
251398.000000	-1	-1	-1	-1	-1	
251465.000000	-1	-1	-1	-1	-1	
251544.000000	-1	-1	-1	-1	-1	
251719.000000	-1	-1	-1	-1	-1	
251920.000000	-1	-1	-1	-1	-1	
252005.000000	-1	-1	-1	-1	-1	
252099.000000	-1	-1	-1	-1	-1	
252189.000000	-1	-1	-1	-1	-1	
255144.000000	-1	-1	-1	-1	-1	
255190.000000	-1	-1	-1	-1	-1	
255289.000000	-1	-1	-1	-1	-1	
255322.000000	-1	-1	-1	-1	-1	
255681.000000	-1	-1	-1	-1	-1	
255697.000000	-1	-1	-1	-1	-1	
256140.000000	-1	-1	-1	-1	-1	
257011.000000	-1	-1	-1	-1	-1	
257132.000000	-1	-1	-1	-1	-1	
257266.000000	-1	-1	-1	-1	-1	
257288.000000	-1	-1	-1	-1	-1	
257304.000000	-1	-1	-1	-1	-1	
258275.000000	-1	-1	-1	-1	-1	
258371.000000	-1	-1	-1	-1	-1	
258734.000000	-1	-1	-1	-1	-1	
258748.000000	-1	-1	-1	-1	-1	
258752.000000	-1	-1	-1	-1	-1	
259119.000000	-1	-1	-1	-1	-1	
259536.000000	-1	-1	-1	-1	-1	
259736.000000	-1	-1	-1	-1	-1	
259988.000000	-1	-1	-1	-1	-1	
260047.000000	-1	-1	-1	-1	-1	
261864.000000	-1	-1	-1	-1	-1	
262030.000000	-1	-1	-1	-1	-1	
262220.000000	-1	-1	-1	-1	-1	
262761.000000	-1	-1	-1	-1	-1	
266533.000000	-1	-1	-1	-1	-1	
268025.000000	-1	-1	-1	-1	-1	
268291.000000	-1	-1	-1	-1	-1	
268323.000000	-1	-1	-1	-1	-1	
268366.000000	-1	-1	-1	-1	-1	
268517.000000	-1	-1	-1	-1	-1	
268521.000000	-1	-1	-1	-1	-1	
268529.000000	-1	-1	-1	-1	-1	
269294.000000	-1	-1	-1	-1	-1	
269462.000000	-1	-1	-1	-1	-1	
269535.000000	-1	-1	-1	-1	-1	
269989.000000	-1	-1	-1	-1	-1	
270519.000000	-1	-1	-1	-1	-1	
270667.000000	-1	-1	-1	-1	-1	
271516.000000	-1	-1	-1	-1	-1	
271838.000000	-1	-1	-1	-1	-1	
271849.000000	0.000702	0.000000	0.000702	0.000702	0.000000	
271863.000000	-1	-1	-1	-1	-1	
271936.000000	-1	-1	-1	-1	-1	
272407.000000	-1	-1	-1	-1	-1	
272585.000000	-1	-1	-1	-1	-1	
272599.000000	-1	-1	-1	-1	-1	
272767.000000	-1	-1	-1	-1	-1	
272849.000000	-1	-1	-1	-1	-1	
272915.000000	-1	-1	-1	-1	-1	
273111.000000	-1	-1	-1	-1	-1	
273509.000000	-1	-1	-1	-1	-1	
273926.000000	-1	-1	-1	-1	-1	
274305.000000	0.000000	0.000000	0.000000	0.124739	0.000000	
274893.000000	0.000000	0.000000	0.000000	1.195017	0.000000	
275108.000000	-1	-1	-1	-1	-1	
275181.000000	-1	-1	-1	-1	-1	
275277.000000	0.000000	0.000000	0.000000	0.000000	0.170530	
275284.000000	-1	-1	-1	-1	-1	
275344.000000	-1	-1	-1	-1	-1	
275410.000000	-1	-1	-1	-1	-1	
275724.000000	-1	-1	-1	-1	-1	
275731.000000	-1	-1	-1	-1	-1	
275825.000000	-1	-1	-1	-1	-1	
276051.000000	-1	-1	-1	-1	-1	
276061.000000	-1	-1	-1	-1	-1	
276102.000000	-1	-1	-1	-1	-1	
276115.000000	-1	-1	-1	-1	-1	
276134.000000	-1	-1	-1	-1	-1	
276166.000000	-1	-1	-1	-1	-1	
276280.000000	-1	-1	-1	-1	-1	
276483.000000	0.000000	0.000000	0.000000	0.123934	0.000000	
276527.000000	-1	-1	-1	-1	-1	
276547.000000	-1	-1	-1	-1	-1	
276569.000000	-1	-1	-1	-1	-1	
276656.000000	-1	-1	-1	-1	-1	
276891.000000	-1	-1	-1	-1	-1	
276963.000000	-1	-1	-1	-1	-1	
277022.000000	-1	-1	-1	-1	-1	
277038.000000	-1	-1	-1	-1	-1	
277053.000000	-1	-1	-1	-1	-1	
277316.000000	-1	-1	-1	-1	-1	
277461.000000	-1	-1	-1	-1	-1	
277792.000000	-1	-1	-1	-1	-1	
277833.000000	-1	-1	-1	-1	-1	
277995.000000	-1	-1	-1	-1	-1	
278009.000000	-1	-1	-1	-1	-1	
278028.000000	-1	-1	-1	-1	-1	
278055.000000	-1	-1	-1	-1	-1	
278064.000000	-1	-1	-1	-1	-1	
278124.000000	-1	-1	-1	-1	-1	
278569.000000	-1	-1	-1	-1	-1	
278587.000000	-1	-1	-1	-1	-1	
278690.000000	-1	-1	-1	-1	-1	
278721.000000	-1	-1	-1	-1	-1	
279329.000000	-1	-1	-1	-1	-1	
279394.000000	-1	-1	-1	-1	-1	
279501.000000	-1	-1	-1	-1	-1	
279528.000000	-1	-1	-1	-1	-1	
279577.000000	-1	-1	-1	-1	-1	
280083.000000	-1	-1	-1	-1	-1	
280257.000000	-1	-1	-1	-1	-1	
280320.000000	-1	-1	-1	-1	-1	
280915.000000	-1	-1	-1	-1	-1	
281702.000000	-1	-1	-1	-1	-1	
281704.000000	-1	-1	-1	-1	-1	
281788.000000	-1	-1	-1	-1	-1	
281834.000000	-1	-1	-1	-1	-1	
281884.000000	-1	-1	-1	-1	-1	
281979.000000	0.000000	0.000000	0.000000	0.000000	0.021647	
282027.000000	-1	-1	-1	-1	-1	
282152.000000	-1	-1	-1	-1	-1	
282165.000000	-1	-1	-1	-1	-1	
282168.000000	-1	-1	-1	-1	-1	
282221.000000	-1	-1	-1	-1	-1	
282662.000000	-1	-1	-1	-1	-1	
282686.000000	-1	-1	-1	-1	-1	
283022.000000	-1	-1	-1	-1	-1	
283033.000000	-1	-1	-1	-1	-1	
283034.000000	-1	-1	-1	-1	-1	
283301.000000	-1	-1	-1	-1	-1	
283407.000000	-1	-1	-1	-1	-1	
283507.000000	-1	-1	-1	-1	-1	
283638.000000	-1	-1	-1	-1	-1	
283719.000000	0.000000	0.000000	0.000000	0.000000	0.045503	
284002.000000	-1	-1	-1	-1	-1	
284220.000000	-1	-1	-1	-1	-1	
284485.000000	-1	-1	-1	-1	-1	
285003.000000	-1	-1	-1	-1	-1	
285133.000000	-1	-1	-1	-1	-1	
285134.000000	-1	-1	-1	-1	-1	
285173.000000	-1	-1	-1	-1	-1	
285243.000000	-1	-1	-1	-1	-1	
285312.000000	-1	-1	-1	-1	-1	
285447.000000	-1	-1	-1	-1	-1	
285592.000000	-1	-1	-1	-1	-1	
285840.000000	-1	-1	-1	-1	-1	
285865.000000	-1	-1	-1	-1	-1	
285875.000000	-1	-1	-1	-1	-1	
285882.000000	-1	-1	-1	-1	-1	
285900.000000	-1	-1	-1	-1	-1	
286000.000000	-1	-1	-1	-1	-1	
286132.000000	0.000000	0.250000	0.000000	0.250000	0.000000	
286153.000000	-1	-1	-1	-1	-1	
286190.000000	-1	-1	-1	-1	-1	
286290.000000	-1	-1	-1	-1	-1	
286523.000000	-1	-1	-1	-1	-1	
286659.000000	-1	-1	-1	-1	-1	
286882.000000	-1	-1	-1	-1	-1	
287085.000000	-1	-1	-1	-1	-1	
287177.000000	-1	-1	-1	-1	-1	
287325.000000	-1	-1	-1	-1	-1	
287365.000000	-1	-1	-1	-1	-1	
287914.000000	-1	-1	-1	-1	-1	
287938.000000	-1	-1	-1	-1	-1	
287979.000000	-1	-1	-1	-1	-1	
288040.000000	-1	-1	-1	-1	-1	
288054.000000	-1	-1	-1	-1	-1	
288223.000000	-1	-1	-1	-1	-1	
288279.000000	-1	-1	-1	-1	-1	
288281.000000	-1	-1	-1	-1	-1	
288283.000000	-1	-1	-1	-1	-1	
288304.000000	-1	-1	-1	-1	-1	
288434.000000	-1	-1	-1	-1	-1	
289803.000000	-1	-1	-1	-1	-1	
290062.000000	-1	-1	-1	-1	-1	
290280.000000	-1	-1	-1	-1	-1	
290285.000000	-1	-1	-1	-1	-1	
290308.000000	-1	-1	-1	-1	-1	
290330.000000	-1	-1	-1	-1	-1	
290368.000000	-1	-1	-1	-1	-1	
290502.000000	-1	-1	-1	-1	-1	
290521.000000	-1	-1	-1	-1	-1	
290637.000000	-1	-1	-1	-1	-1	
290650.000000	-1	-1	-1	-1	-1	
290806.000000	-1	-1	-1	-1	-1	
290846.000000	0.004281	0.000000	0.004281	0.004281	0.000000	
290927.000000	-1	-1	-1	-1	-1	
290950.000000	-1	-1	-1	-1	-1	
290967.000000	-1	-1	-1	-1	-1	
290970.000000	-1	-1	-1	-1	-1	
291176.000000	-1	-1	-1	-1	-1	
