Position	iES_BRG	iES_BRM	iES_CHCU	iES_CHCA	iES_CHFR	iES_TXL	log(iES_BRG)	log(iES_BRM)	log(iES_CHCU)	log(iES_CHCA)	log(iES_CHFR)	log(iES_TXL)	log_Rsb(BRG/BRM)	log_Rsb(BRG/CHCU)	log_Rsb(BRG/CHCA)	log_Rsb(BRG/CHFR)	log_Rsb(BRG/TXL)	log_Rsb(BRM/CHCU)	log_Rsb(BRM/CHCA)	log_Rsb(BRM/CHFR)	log_Rsb(BRM/TXL)	log_Rsb(CHCU/CHCA)	log_Rsb(CHCU/CHFR)	log_Rsb(CHCU/TXL)	log_Rsb(CHCA/CHFR)	log_Rsb(CHCA/TXL)	log_Rsb(CHFR/TXL)	log_RsbN(BRG/BRM)	log_RsbN(BRG/CHCU)	log_RsbN(BRG/CHCA)	log_RsbN(BRG/CHFR)	log_RsbN(BRG/TXL)	log_RsbN(BRM/CHCU)	log_RsbN(BRM/CHCA)	log_RsbN(BRM/CHFR)	log_RsbN(BRM/TXL)	log_RsbN(CHCU/CHCA)	log_RsbN(CHCU/CHFR)	log_RsbN(CHCU/TXL)	log_RsbN(CHCA/CHFR)	log_RsbN(CHCA/TXL)	log_RsbN(CHFR/TXL)	
1736625.000000	1532.250000	4730.050000	8403.700000	24020.636364	14585.571429	24934.000000	7.334493	8.461691	9.036427	10.086669	9.587788	10.123988	-1.127199	-1.701935	-2.752176	-2.253296	-2.789495	-0.574736	-1.624978	-1.126097	-1.662297	-1.050241	-0.551361	-1.087560	0.498881	-0.037319	-0.536200	-0.514181	-0.815851	-1.292188	-0.234246	-1.129664	-0.358403	-1.294681	0.493520	-0.949515	-1.034653	0.506996	-0.768028	1.399305	-0.270056	-0.732762	
1737579.000000	346.166667	5812.166667	7753.722222	23838.500000	17455.136364	34517.000000	5.846920	8.667709	8.955928	10.079057	9.767389	10.449207	-2.820788	-3.109008	-4.232137	-3.920469	-4.602287	-0.288220	-1.411348	-1.099681	-1.781499	-1.123129	-0.811461	-1.493279	0.311668	-0.370150	-0.681818	-1.764445	-1.873465	-2.214396	-1.352314	-2.056030	-0.026795	-1.099231	0.517865	-1.017102	-1.109252	0.263147	-1.032915	1.246090	-0.517546	-0.801388	
1740294.000000	2477.333333	6471.944444	11706.416667	22333.333333	38605.166667	34517.000000	7.814938	8.775232	9.367892	10.013836	10.561141	10.449207	-0.960294	-1.552954	-2.198898	-2.746203	-2.634269	-0.592661	-1.238604	-1.785910	-1.673975	-0.645943	-1.193249	-1.081315	-0.547306	-0.435372	0.111934	-0.390967	-0.703871	-0.947424	-0.564808	-1.050341	-0.379148	-0.941187	-0.114559	-0.956137	-0.620861	-0.094787	-0.763951	0.543103	-0.566045	-0.427313	
1741983.000000	1905.000000	6519.000000	9922.642857	22040.500000	17911.272727	34517.000000	7.552237	8.782476	9.202575	10.000637	9.793186	10.449207	-1.230239	-1.650337	-2.448400	-2.240948	-2.896970	-0.420098	-1.218161	-1.010709	-1.666731	-0.798062	-0.590611	-1.246633	0.207451	-0.448570	-0.656022	-0.590249	-0.777068	-1.102896	-0.225965	-1.184585	-0.179428	-0.922484	0.599860	-0.952029	-0.776552	0.470198	-0.871884	1.160799	-0.575859	-0.789231	
1743068.000000	766.250000	5538.333333	9001.312500	23373.916667	17923.090909	34517.000000	6.641508	8.619449	9.105126	10.059376	9.793845	10.449207	-1.977940	-2.463617	-3.417868	-3.152337	-3.807699	-0.485677	-1.439927	-1.174396	-1.829758	-0.954250	-0.688719	-1.344082	0.265531	-0.389831	-0.655362	-1.142227	-1.388363	-1.707001	-0.837176	-1.649982	-0.255328	-1.125378	0.449008	-1.044465	-0.936408	0.378220	-0.935507	1.208331	-0.532181	-0.788920	
1743306.000000	238.000000	4205.875000	9685.857143	23373.916667	33856.750000	34517.000000	5.472271	8.344238	9.178422	10.059376	10.429894	10.449207	-2.871967	-3.706151	-4.587105	-4.957623	-4.976937	-0.834184	-1.715138	-2.085656	-2.104970	-0.880954	-1.251472	-1.270785	-0.370518	-0.389831	-0.019314	-1.802226	-2.322302	-2.435588	-2.047869	-2.247482	-0.658683	-1.377169	-0.390804	-1.200509	-0.861390	-0.149372	-0.887653	0.687787	-0.532181	-0.489166	
1744602.000000	736.000000	4312.166667	9580.750000	15092.291667	17329.227273	34517.000000	6.601230	8.369196	9.167511	9.621939	9.760150	10.449207	-1.767966	-2.566281	-3.020709	-3.158920	-3.847977	-0.798315	-1.252744	-1.390954	-2.080011	-0.454428	-0.592639	-1.281696	-0.138210	-0.827268	-0.689057	-0.987216	-1.465529	-1.459519	-0.841591	-1.670565	-0.617169	-0.954124	0.249429	-1.186357	-0.424849	0.468298	-0.894776	0.877908	-0.857455	-0.804800	
1745356.000000	334.166667	4164.166667	10783.785714	15133.541667	33271.250000	34517.000000	5.811640	8.334271	9.285799	9.624669	10.412449	10.449207	-2.522632	-3.474159	-3.813029	-4.600809	-4.637567	-0.951528	-1.290397	-2.078177	-2.114936	-0.338870	-1.126650	-1.163408	-0.787780	-0.824538	-0.036758	-1.544335	-2.147927	-1.953237	-1.808576	-2.074059	-0.794493	-0.988573	-0.383912	-1.206159	-0.306578	-0.032349	-0.817548	0.346298	-0.855425	-0.497388	
1745726.000000	2310.250000	3745.388889	10755.500000	16495.166667	10297.115385	34517.000000	7.745111	8.228281	9.283173	9.710823	9.239619	10.449207	-0.483170	-1.538062	-1.965712	-1.494508	-2.704096	-1.054892	-1.482542	-1.011338	-2.220927	-0.427650	0.043553	-1.166035	0.471204	-0.738385	-1.209588	-0.038738	-0.692677	-0.802119	0.274625	-1.086023	-0.914125	-1.164366	0.599281	-1.266256	-0.397442	1.064741	-0.819263	1.376654	-0.791362	-1.050113	
1748043.000000	2317.000000	4701.722222	10755.500000	16383.541667	11751.863636	34517.000000	7.748029	8.455684	9.283173	9.704033	9.371767	10.449207	-0.707656	-1.535144	-1.956004	-1.623739	-2.701179	-0.827488	-1.248348	-0.916083	-1.993523	-0.420860	-0.088595	-1.166035	0.332265	-0.745175	-1.077440	-0.204461	-0.690484	-0.796070	0.187959	-1.084532	-0.650933	-0.950102	0.687067	-1.137319	-0.390493	0.940849	-0.819263	1.262947	-0.796411	-0.987835	
1748185.000000	NA	5507.166667	9907.625000	42106.571429	37351.187500	34517.000000	NA	8.613806	9.201060	10.647959	10.528120	10.449207	NA	NA	NA	NA	NA	-0.587254	-2.034154	-1.914314	-1.835402	-1.446899	-1.327060	-1.248147	0.119839	0.198752	0.078913	NA	NA	NA	NA	NA	-0.372891	-1.669037	-0.232896	-1.047665	-1.440624	-0.220238	-0.872873	1.089096	-0.094516	-0.442875	
1749077.000000	3488.166667	5577.500000	12081.857143	11987.416667	31376.100000	34517.000000	8.157132	8.626496	9.399460	9.391613	10.353802	10.449207	-0.469364	-1.242329	-1.234481	-2.196670	-2.292076	-0.772964	-0.765117	-1.727306	-1.822711	0.007847	-0.954342	-1.049747	-0.962189	-1.057594	-0.095405	-0.028547	-0.470392	-0.346467	-0.196271	-0.875474	-0.587828	-0.507993	-0.060550	-1.040469	0.048281	0.129194	-0.743341	0.203561	-1.028724	-0.525027	
1749264.000000	2781.250000	5747.611111	9543.777778	11987.416667	31376.100000	34517.000000	7.930656	8.656540	9.163645	9.391613	10.353802	10.449207	-0.725884	-1.232989	-1.460957	-2.423146	-2.518551	-0.507105	-0.735073	-1.697262	-1.792668	-0.227968	-1.190157	-1.285563	-0.962189	-1.057594	-0.095405	-0.217918	-0.463372	-0.487591	-0.348154	-0.991207	-0.280128	-0.480506	-0.032862	-1.023435	-0.193072	-0.091888	-0.897301	0.203561	-1.028724	-0.525027	
1749836.000000	3488.166667	5747.611111	12081.857143	12106.291667	10971.375000	34517.000000	8.157132	8.656540	9.399460	9.401481	9.303045	10.449207	-0.499408	-1.242329	-1.244349	-1.145913	-2.292076	-0.742921	-0.744941	-0.646505	-1.792668	-0.002020	0.096415	-1.049747	0.098436	-1.047727	-1.146162	-0.050726	-0.470392	-0.352616	0.508406	-0.875474	-0.553056	-0.489534	0.935509	-1.023435	0.038181	1.114300	-0.743341	1.071580	-1.021386	-1.020222	
1750381.000000	2894.250000	5651.777778	10728.650000	12106.291667	11984.136364	34517.000000	7.970481	8.639725	9.280673	9.401481	9.391339	10.449207	-0.669244	-1.310192	-1.430999	-1.420858	-2.478726	-0.640948	-0.761755	-0.751614	-1.809482	-0.120808	-0.110666	-1.168534	0.010141	-1.047727	-1.057868	-0.176104	-0.521401	-0.468924	0.324018	-0.970855	-0.435035	-0.504917	0.838641	-1.032968	-0.083395	0.920157	-0.820895	0.999320	-1.021386	-0.978611	
1751231.000000	3488.166667	5631.111111	13021.500000	12106.291667	31392.750000	34517.000000	8.157132	8.636062	9.474357	9.401481	10.354332	10.449207	-0.478930	-1.317226	-1.244349	-2.197201	-2.292076	-0.838295	-0.765419	-1.718270	-1.813145	0.072877	-0.879975	-0.974850	-0.952852	-1.047727	-0.094875	-0.035609	-0.526688	-0.352616	-0.196626	-0.875474	-0.663441	-0.508269	-0.052223	-1.035045	0.114837	0.198914	-0.694442	0.211203	-1.021386	-0.524777	
1751337.000000	3488.166667	6021.687500	18568.400000	12106.291667	34249.833333	34517.000000	8.157132	8.703123	9.829216	9.401481	10.441437	10.449207	-0.545991	-1.672085	-1.244349	-2.284305	-2.292076	-1.126094	-0.698358	-1.738314	-1.746084	0.427736	-0.612220	-0.619991	-1.039956	-1.047727	-0.007770	-0.085115	-0.793415	-0.352616	-0.255042	-0.875474	-0.996533	-0.446915	-0.070696	-0.997022	0.478029	0.449939	-0.462760	0.139916	-1.021386	-0.483726	
1751654.000000	3488.166667	5390.500000	10812.888889	12106.291667	12079.909091	34517.000000	8.157132	8.592393	9.288494	9.401481	9.399299	10.449207	-0.435262	-1.131363	-1.244349	-1.242167	-2.292076	-0.696101	-0.809087	-0.806906	-1.856814	-0.112986	-0.110805	-1.160713	0.002182	-1.047727	-1.049908	-0.003371	-0.386986	-0.352616	0.443855	-0.875474	-0.498868	-0.548222	0.787685	-1.059805	-0.075390	0.920027	-0.815789	0.992805	-1.021386	-0.974860	
1752783.000000	2639.750000	6160.312500	14126.071429	12084.791667	12339.954545	34517.000000	7.878439	8.725883	9.555777	9.399703	9.420598	10.449207	-0.847443	-1.677338	-1.521264	-1.542158	-2.570768	-0.829895	-0.673820	-0.694715	-1.723324	0.156074	0.135180	-0.893430	-0.020895	-1.049504	-1.028610	-0.307657	-0.797363	-0.525170	0.242670	-1.017890	-0.653718	-0.424466	0.891079	-0.984117	0.199988	1.150642	-0.641284	0.973920	-1.022708	-0.964822	
1754864.000000	2908.000000	7634.416667	16164.571429	19113.312500	44992.562500	34517.000000	7.975221	8.940422	9.690577	9.858140	10.714252	10.449207	-0.965201	-1.715356	-1.882920	-2.739032	-2.473986	-0.750155	-0.917719	-1.773831	-1.508785	-0.167563	-1.023675	-0.758630	-0.856112	-0.591067	0.265045	-0.394589	-0.825939	-0.750529	-0.559999	-0.968433	-0.561430	-0.647609	-0.103427	-0.862475	-0.131248	0.064192	-0.553275	0.290375	-0.681818	-0.355155	
1755758.000000	2664.833333	5685.722222	15708.250000	11612.333333	17829.038462	34517.000000	7.887897	8.645713	9.661941	9.359823	9.788584	10.449207	-0.757817	-1.774045	-1.471926	-1.900687	-2.561310	-1.016228	-0.714110	-1.142870	-1.803494	0.302118	-0.126642	-0.787266	-0.428761	-1.089384	-0.660623	-0.241492	-0.870052	-0.494426	0.002227	-1.013057	-0.869376	-0.461326	0.478062	-1.029573	0.349462	0.905179	-0.571971	0.640120	-1.052362	-0.791400	
1756908.000000	2664.833333	5685.722222	15708.250000	11612.333333	16599.142857	34517.000000	7.887897	8.645713	9.661941	9.359823	9.717106	10.449207	-0.757817	-1.774045	-1.471926	-1.829210	-2.561310	-1.016228	-0.714110	-1.071393	-1.803494	0.302118	-0.055165	-0.787266	-0.357283	-1.089384	-0.732101	-0.241492	-0.870052	-0.494426	0.050162	-1.013057	-0.869376	-0.461326	0.543935	-1.029573	0.349462	0.972190	-0.571971	0.698618	-1.052362	-0.825085	
1756979.000000	2502.875000	7198.600000	10884.590909	16086.550000	17829.038462	34517.000000	7.825195	8.881642	9.295103	9.685739	9.788584	10.449207	-1.056446	-1.469908	-1.860543	-1.963388	-2.624012	-0.413462	-0.804097	-0.906942	-1.567565	-0.390635	-0.493480	-1.154104	-0.102845	-0.763468	-0.660623	-0.461950	-0.641450	-0.736585	-0.039823	-1.045099	-0.171747	-0.543656	0.695492	-0.895803	-0.359559	0.561260	-0.811474	0.906851	-0.810014	-0.791400	
1757004.000000	2656.000000	5186.333333	15708.250000	11475.000000	17829.038462	34517.000000	7.884577	8.553782	9.661941	9.347926	9.788584	10.449207	-0.669206	-1.777365	-1.463350	-1.904007	-2.564631	-1.108159	-0.794144	-1.234802	-1.895425	0.314015	-0.126642	-0.787266	-0.440658	-1.101281	-0.660623	-0.176076	-0.872547	-0.489082	0.000000	-1.014754	-0.975776	-0.534550	0.393338	-1.081698	0.361638	0.905179	-0.571971	0.630384	-1.061209	-0.791400	
1757100.000000	2656.000000	5186.333333	15708.250000	11475.000000	17829.038462	34517.000000	7.884577	8.553782	9.661941	9.347926	9.788584	10.449207	-0.669206	-1.777365	-1.463350	-1.904007	-2.564631	-1.108159	-0.794144	-1.234802	-1.895425	0.314015	-0.126642	-0.787266	-0.440658	-1.101281	-0.660623	-0.176076	-0.872547	-0.489082	0.000000	-1.014754	-0.975776	-0.534550	0.393338	-1.081698	0.361638	0.905179	-0.571971	0.630384	-1.061209	-0.791400	
1759024.000000	2869.000000	8176.900000	10912.772727	16086.550000	18763.416667	34517.000000	7.961719	9.009068	9.297689	9.685739	9.839664	10.449207	-1.047350	-1.335970	-1.724020	-1.877946	-2.487488	-0.288621	-0.676670	-0.830596	-1.440139	-0.388050	-0.541975	-1.151518	-0.153926	-0.763468	-0.609543	-0.455234	-0.540777	-0.651514	0.017478	-0.975333	-0.027259	-0.427073	0.765852	-0.823552	-0.356912	0.515796	-0.809785	0.865047	-0.810014	-0.767327	
1759317.000000	2195.333333	6522.000000	9380.791667	14580.350000	15461.346154	34517.000000	7.694089	8.782936	9.146419	9.587430	9.646098	10.449207	-1.088847	-1.452330	-1.893341	-1.952009	-2.755118	-0.363483	-0.804494	-0.863162	-1.666271	-0.441011	-0.499679	-1.302788	-0.058668	-0.861777	-0.803109	-0.485869	-0.628238	-0.757022	-0.032192	-1.112096	-0.113903	-0.544019	0.735839	-0.951768	-0.411117	0.555449	-0.908547	0.943005	-0.883116	-0.858550	
1759334.000000	2195.333333	4361.777778	16583.500000	9752.500000	16727.500000	34517.000000	7.694089	8.380635	9.716164	9.185279	9.724809	10.449207	-0.686546	-2.022074	-1.491190	-2.030720	-2.755118	-1.335529	-0.804644	-1.344174	-2.068572	0.530885	-0.008646	-0.733044	-0.539530	-1.263928	-0.724398	-0.188877	-1.056481	-0.506430	-0.084978	-1.112096	-1.238928	-0.544156	0.292541	-1.179871	0.583599	1.015803	-0.536570	0.549466	-1.182152	-0.821455	
1765443.000000	2387.333333	4928.687500	23576.888889	21423.750000	43288.125000	34517.000000	7.777932	8.502828	10.068022	9.972255	10.675634	10.449207	-0.724896	-2.290090	-2.194323	-2.897701	-2.671275	-1.565194	-1.469427	-2.172806	-1.946379	0.095767	-0.607611	-0.381185	-0.703378	-0.476952	0.226426	-0.217188	-1.257933	-0.944574	-0.666408	-1.069251	-1.504738	-1.152368	-0.471120	-1.110589	0.138265	0.454260	-0.306847	0.415373	-0.596963	-0.373355	
1765465.000000	2216.000000	7524.000000	16334.045455	13811.375000	13665.423077	34517.000000	7.703459	8.925853	9.701007	9.533248	9.522624	10.449207	-1.222394	-1.997548	-1.829789	-1.819165	-2.745748	-0.775154	-0.607395	-0.596771	-1.523354	0.167759	0.178383	-0.748200	0.010624	-0.915959	-0.926583	-0.584458	-1.038046	-0.717421	0.056898	-1.107308	-0.590362	-0.363693	0.981343	-0.870735	0.211947	1.191146	-0.546466	0.999714	-0.923405	-0.916740	
1766007.000000	385.333333	6354.722222	21219.250000	13745.458333	15430.590909	34517.000000	5.954109	8.756953	9.962664	9.528464	9.644107	10.449207	-2.802845	-4.008555	-3.574355	-3.689998	-4.495098	-1.205711	-0.771510	-0.887154	-1.692254	0.434200	0.318557	-0.486543	-0.115643	-0.920743	-0.805100	-1.751198	-2.549601	-1.804513	-1.197752	-2.001255	-1.088680	-0.513842	0.713728	-0.966500	0.484645	1.322562	-0.375634	0.896377	-0.926963	-0.859488	
1770850.000000	2393.166667	9318.666667	14824.653846	13343.636364	14576.384615	34517.000000	7.780373	9.139775	9.604047	9.498795	9.587158	10.449207	-1.359402	-1.823674	-1.718422	-1.806785	-2.668835	-0.464272	-0.359020	-0.447383	-1.309432	0.105252	0.016889	-0.845160	-0.088363	-0.950412	-0.862049	-0.685602	-0.907355	-0.648025	0.065201	-1.068004	-0.230554	-0.136454	1.119018	-0.749442	0.147973	1.039742	-0.609769	0.918703	-0.949024	-0.886327	
1770993.000000	439.000000	17749.333333	23909.875000	15357.800000	44845.642857	34517.000000	6.084499	9.784103	10.082047	9.639379	10.710982	10.449207	-3.699604	-3.997547	-3.554879	-4.626482	-4.364708	-0.297944	0.144724	-0.926878	-0.665104	0.442668	-0.628935	-0.367160	-1.071603	-0.809828	0.261774	-2.413215	-2.541327	-1.792377	-1.825793	-1.934623	-0.038049	0.324422	0.677118	-0.384111	0.493312	0.434269	-0.297691	0.114016	-0.844487	-0.356697	
1771366.000000	401.000000	7734.571429	12062.730769	13144.863636	11236.115385	34517.000000	5.993961	8.953455	9.397876	9.483786	9.326888	10.449207	-2.959494	-3.403914	-3.489825	-3.332927	-4.455246	-0.444421	-0.530331	-0.373433	-1.495752	-0.085910	0.070987	-1.051331	0.156898	-0.965421	-1.122319	-1.866842	-2.095128	-1.751839	-0.958287	-1.980890	-0.207579	-0.293187	1.187170	-0.855085	-0.047678	1.090461	-0.744375	1.119425	-0.960184	-1.008985	
1771813.000000	66.000000	7645.214286	11510.590909	12024.375000	11837.916667	34517.000000	4.189655	8.941835	9.351023	9.394691	9.379063	10.449207	-4.752180	-5.161368	-5.205036	-5.189408	-6.259552	-0.409188	-0.452856	-0.437228	-1.507372	-0.043668	-0.028040	-1.098184	0.015628	-1.054516	-1.070144	-3.190261	-3.416102	-2.820639	-2.203312	-2.902920	-0.166801	-0.222305	1.128377	-0.861673	-0.004444	0.997620	-0.774965	1.003810	-1.026435	-0.984397	
1772326.000000	283.666667	6167.777778	17327.500000	19428.062500	53170.916667	NA	5.647800	8.727094	9.760050	9.874474	10.881267	NA	-3.079294	-4.112250	-4.226674	-5.233467	NA	-1.032956	-1.147380	-2.154173	NA	-0.114424	-1.121217	NA	-1.006793	NA	NA	-1.955282	-2.627542	-2.210992	-2.232860	NA	-0.888737	-0.857726	-0.453948	NA	-0.076861	-0.027255	NA	0.167057	NA	NA	
1772437.000000	154.166667	6644.666667	16204.050000	12208.500000	11823.375000	72.000000	5.038034	8.801570	9.693016	9.409888	9.377834	4.276666	-3.763536	-4.654982	-4.371853	-4.339800	0.761368	-0.891447	-0.608318	-0.576264	4.524904	0.283129	0.315183	5.416350	0.032054	5.133222	5.101168	-2.460411	-3.035482	-2.301458	-1.633533	0.684887	-0.724957	-0.364537	1.000242	2.558601	0.330026	1.319399	3.478269	1.017253	3.574710	1.923989	
1772464.000000	127.666667	6744.111111	16853.050000	12231.416667	11830.625000	31122.000000	4.849423	8.816425	9.732287	9.411763	9.378447	10.345670	-3.967002	-4.882864	-4.562340	-4.529024	-5.496248	-0.915862	-0.595338	-0.562022	-1.529245	0.320524	0.353840	-0.613383	0.033316	-0.933907	-0.967223	-2.610617	-3.206767	-2.420156	-1.760434	-2.512859	-0.753215	-0.352662	1.013368	-0.874075	0.368299	1.355641	-0.458446	1.018286	-0.936751	-0.935893	
1775474.000000	3555.500000	7413.611111	15245.700000	13195.666667	15102.045455	31122.000000	8.176251	8.911073	9.632053	9.487644	9.622585	10.345670	-0.734822	-1.455802	-1.311393	-1.446334	-2.169419	-0.720980	-0.576571	-0.711513	-1.434597	0.144409	0.009467	-0.713617	-0.134942	-0.858026	-0.723085	-0.224516	-0.630848	-0.394393	0.306932	-0.812794	-0.527662	-0.335492	0.875598	-0.820410	0.188049	1.032784	-0.523887	0.880583	-0.880327	-0.820836	
1776679.000000	3555.500000	8130.777778	20144.857143	13227.181818	15102.045455	31122.000000	8.176251	9.003412	9.910704	9.490029	9.622585	10.345670	-0.827161	-1.734453	-1.313778	-1.446334	-2.169419	-0.907292	-0.486617	-0.619174	-1.342258	0.420675	0.288119	-0.434966	-0.132556	-0.855641	-0.723085	-0.292684	-0.840293	-0.395880	0.306932	-0.812794	-0.743297	-0.253193	0.960697	-0.768055	0.470802	1.294026	-0.341960	0.882535	-0.878553	-0.820836	
1777125.000000	1475.333333	7487.055556	18264.444444	14350.791667	13422.666667	31122.000000	7.296639	8.920931	9.812712	9.571560	9.504700	10.345670	-1.624292	-2.516072	-2.274921	-2.208061	-3.049031	-0.891781	-0.650630	-0.583769	-1.424739	0.241151	0.308011	-0.532959	0.066860	-0.774110	-0.840970	-0.881152	-1.427790	-0.994797	-0.203910	-1.262291	-0.725344	-0.403248	0.993326	-0.814821	0.287063	1.312675	-0.405938	1.045738	-0.817927	-0.876393	
1790096.000000	3882.000000	6454.166667	18188.300000	27897.500000	69595.500000	31122.000000	8.264106	8.772481	9.808534	10.236292	11.150455	10.345670	-0.508375	-1.544428	-1.972187	-2.886349	-2.081564	-1.036053	-1.463811	-2.377974	-1.573189	-0.427759	-1.341921	-0.537136	-0.914163	-0.109378	0.804785	-0.057346	-0.697463	-0.806154	-0.658795	-0.767899	-0.892321	-1.147230	-0.660202	-0.898991	-0.397553	-0.234170	-0.408666	0.242866	-0.323639	-0.100789	
1826376.000000	3887.500000	5953.000000	4557.227273	7639.500000	18088.576923	4857.000000	8.265522	8.691651	8.424470	8.941087	9.803036	8.488176	-0.426129	-0.158948	-0.675566	-1.537514	-0.222655	0.267181	-0.249437	-1.111385	0.203474	-0.516618	-1.378566	-0.063707	-0.861948	0.452911	1.314860	0.003371	0.343921	0.001809	0.245784	0.182035	0.616014	-0.036197	0.507078	0.108369	-0.488499	-0.268526	-0.099571	0.285598	0.094474	0.139596	
1826824.000000	2944.875000	2713.833333	4913.545455	7470.166667	19524.541667	4857.000000	7.987822	7.906117	8.499751	8.918673	9.879428	8.488176	0.081704	-0.511929	-0.930851	-1.891606	-0.500355	-0.593634	-1.012555	-1.973310	-0.582059	-0.418922	-1.379676	0.011575	-0.960755	0.430496	1.391251	0.378270	0.078605	-0.157266	0.008317	0.040125	-0.380275	-0.734375	-0.287266	-0.337025	-0.388509	-0.269567	-0.050421	0.204735	0.077807	0.175598	
1871970.000000	35466.000000	15986.500000	40155.050000	48418.187500	46223.833333	49213.000000	10.476330	9.679500	10.600503	10.787631	10.741251	10.803913	0.796830	-0.124174	-0.311301	-0.264921	-0.327583	-0.921004	-1.108131	-1.061751	-1.124413	-0.187127	-0.140747	-0.203410	0.046380	-0.016282	-0.062662	0.906199	0.370058	0.228794	1.099232	0.128414	-0.759166	-0.821817	0.552821	-0.644537	-0.151272	0.891955	-0.190781	1.028977	-0.254414	-0.509596	
1891222.000000	1161.000000	1768.785714	1393.125000	3004.785714	13592.777778	NA	7.057037	7.478049	7.239305	8.007962	9.517294	NA	-0.421012	-0.182268	-0.950925	-2.460257	NA	0.238744	-0.529913	-2.039245	NA	-0.768657	-2.277989	NA	-1.509332	NA	NA	0.007149	0.326393	-0.169775	-0.373042	NA	0.583102	-0.292805	-0.348032	NA	-0.746456	-1.111753	NA	-0.244223	NA	NA	
1891235.000000	NA	1374.900000	1243.444444	6903.333333	14826.750000	NA	NA	7.226136	7.125641	8.839760	9.604188	NA	NA	NA	NA	NA	NA	0.100496	-1.613623	-2.378052	NA	-1.714119	-2.478548	NA	-0.764429	NA	NA	NA	NA	NA	NA	NA	0.423096	-1.284293	-0.660274	NA	-1.714119	-1.299781	NA	0.365409	NA	NA	
1891238.000000	6.000000	1374.900000	1243.444444	6903.333333	13261.277778	NA	1.791759	7.226136	7.125641	8.839760	9.492604	NA	-5.434377	-5.333881	-7.048000	-7.700844	NA	0.100496	-1.613623	-2.266467	NA	-1.714119	-2.366963	NA	-0.652844	NA	NA	-3.693881	-3.545770	-3.969045	-3.887575	NA	0.423096	-1.284293	-0.557438	NA	-1.714119	-1.195168	NA	0.456730	NA	NA	
1891485.000000	482.166667	1015.857143	839.400000	2538.833333	2709.625000	536.000000	6.178290	6.923488	6.732687	7.839460	7.904566	6.284134	-0.745198	-0.554398	-1.661170	-1.726276	-0.105844	0.190801	-0.915972	-0.981078	0.639354	-1.106773	-1.171878	0.448553	-0.065106	1.555326	1.620431	-0.232176	0.046685	-0.612350	0.119193	0.241727	0.527613	-0.646011	0.627169	0.355511	-1.092511	-0.074751	0.234875	0.937737	0.914220	0.283605	
1892363.000000	3323.333333	2273.428571	4096.142857	4250.785714	5590.318182	2641.000000	8.108724	7.729044	8.317801	8.354859	8.628791	7.878913	0.379679	-0.209077	-0.246136	-0.520068	0.229811	-0.588757	-0.625815	-0.899747	-0.149869	-0.037058	-0.310990	0.438888	-0.273932	0.475946	0.749879	0.598245	0.306241	0.269400	0.928121	0.413252	-0.374630	-0.380545	0.702122	-0.091975	0.002321	0.732348	0.228565	0.766833	0.111603	-0.126665	
1892526.000000	3365.000000	1891.812500	3486.875000	4250.785714	5590.318182	2641.000000	8.121183	7.545291	8.156761	8.354859	8.628791	7.878913	0.575893	-0.035578	-0.233676	-0.507608	0.242270	-0.611471	-0.809568	-1.083501	-0.333622	-0.198098	-0.472030	0.277848	-0.273932	0.475946	0.749879	0.743096	0.436651	0.277164	0.936477	0.419619	-0.400919	-0.548662	0.532776	-0.196162	-0.162500	0.581370	0.123425	0.766833	0.111603	-0.126665	
1892552.000000	3882.666667	2153.785714	3894.142857	5696.700000	5088.750000	2641.000000	8.264277	7.674982	8.267229	8.647642	8.534787	7.878913	0.589295	-0.002951	-0.383365	-0.270510	0.385365	-0.592247	-0.972660	-0.859805	-0.203931	-0.380413	-0.267559	0.388316	0.112855	0.768729	0.655875	0.752990	0.461174	0.183889	1.095484	0.492742	-0.378669	-0.697875	0.738933	-0.122628	-0.349097	0.773067	0.195547	1.083380	0.329314	-0.170967	
1892607.000000	3914.833333	2050.375000	3660.937500	4030.875000	5776.681818	2641.000000	8.272528	7.625778	8.205475	8.301739	8.661585	7.878913	0.646750	0.067053	-0.029211	-0.389057	0.393615	-0.579697	-0.675961	-1.035807	-0.253135	-0.096264	-0.456110	0.326562	-0.359846	0.422826	0.782672	0.795405	0.513793	0.404573	1.015982	0.496959	-0.364144	-0.426424	0.576731	-0.150526	-0.058275	0.596296	0.155229	0.696521	0.072103	-0.111211	
1892688.000000	3914.833333	2050.375000	2940.750000	4246.312500	5776.681818	2641.000000	8.272528	7.625778	7.986420	8.353806	8.661585	7.878913	0.646750	0.286108	-0.081278	-0.389057	0.393615	-0.360642	-0.728028	-1.035807	-0.253135	-0.367386	-0.675165	0.107507	-0.307778	0.474893	0.782672	0.795405	0.678443	0.372128	1.015982	0.496959	-0.110615	-0.474061	0.576731	-0.150526	-0.335764	0.390928	0.012212	0.739133	0.110820	-0.111211	
